Height,A0,B0,C0,D0,E0,F0,G0,H0,Result
505547,6,6,4,8,4,3,1,7,1
505548,7,9,4,1,2,1,7,5,9
505549,2,8,8,5,6,1,9,5,9
505550,7,6,7,9,1,9,1,2,1
505551,3,8,4,3,2,3,3,6,8
505552,5,2,7,8,4,6,2,3,4
505553,9,4,9,1,1,3,2,3,1
505554,2,1,7,2,3,9,8,5,3
505555,8,3,1,6,2,8,2,8,9
505556,8,4,6,1,7,1,5,8,6
505557,2,5,7,5,3,6,1,4,5
505558,2,2,9,4,8,7,6,8,1
505559,8,8,2,1,2,2,1,8,8
505560,8,1,4,9,8,8,8,5,7
505561,8,3,1,3,4,8,2,6,7
505562,4,2,6,4,4,9,7,3,1
505563,9,4,9,7,3,5,2,6,7
505564,5,8,7,6,8,2,2,2,8
505565,7,9,2,2,3,5,6,9,6
505566,3,2,4,1,6,4,3,9,6
505567,9,1,5,4,4,4,2,7,5
505568,3,1,9,2,6,3,2,3,7
505569,7,8,2,3,1,4,9,4,9
505570,5,7,7,2,3,6,5,1,4
505571,7,9,5,7,1,5,6,6,1
505572,5,3,4,2,8,7,8,2,5
505573,1,5,4,1,4,1,9,2,7
505574,8,2,2,4,9,4,2,4,7
505575,3,8,6,1,3,4,9,7,3
505576,4,8,8,6,2,2,9,7,7
505577,1,5,3,6,3,7,6,7,4
505578,1,5,7,2,1,2,4,9,7
505579,6,8,5,1,1,1,6,5,5
505580,4,7,8,1,2,7,3,3,8
505581,1,8,2,1,9,9,4,3,9
505582,1,7,8,4,4,9,3,5,9
505583,9,8,8,9,2,1,2,9,7
505584,7,5,2,6,6,6,1,1,7
505585,5,8,6,9,5,5,9,8,1
505586,9,9,6,1,5,3,2,3,2
505587,9,1,3,8,5,7,3,2,2
505588,8,6,8,7,4,7,6,6,2
505589,2,6,8,7,8,4,5,2,6
505590,8,8,3,9,5,3,6,2,4
505591,3,6,1,4,2,2,4,8,6
505592,4,2,5,5,4,9,8,8,2
505593,4,1,7,8,1,8,2,8,5
505594,9,8,9,4,5,1,3,5,8
505595,2,8,3,6,6,4,2,5,2
505596,6,2,1,8,4,3,9,8,2
505597,6,8,9,7,7,8,4,1,6
505598,6,1,7,1,5,7,7,3,7
505599,6,8,2,5,5,3,8,7,3
505600,3,1,1,1,2,1,9,6,5
505601,8,3,6,6,5,3,4,9,6
505602,3,4,7,3,7,6,9,5,4
505603,4,8,3,3,4,3,5,1,4
505604,9,4,2,4,2,3,2,3,3
505605,2,5,5,5,9,2,1,5,2
505606,3,9,1,7,6,3,9,8,6
505607,4,6,8,7,1,2,9,8,9
505608,7,1,4,5,7,3,6,8,6
505609,8,8,3,7,5,4,4,7,9
505610,1,8,1,7,3,1,9,4,1
505611,1,9,9,9,7,5,3,6,7
505612,1,7,4,4,9,2,3,5,5
505613,6,9,1,2,4,4,7,2,9
505614,3,9,6,5,9,7,8,7,3
505615,1,9,9,7,2,7,9,8,2
505616,2,1,3,7,4,3,5,4,8
505617,8,6,5,4,6,4,4,3,1
505618,3,4,4,4,6,1,5,7,8
505619,1,9,2,5,4,4,9,6,8
505620,3,9,7,6,3,2,5,7,1
505621,1,3,9,7,2,5,1,1,8
505622,9,7,1,9,6,7,2,9,1
505623,1,5,4,4,2,3,6,9,7
505624,4,1,4,7,8,5,9,4,9
505625,6,5,8,8,4,1,1,4,1
505626,5,5,6,2,7,1,8,6,6
505627,8,2,9,5,7,8,2,4,4
505628,8,6,3,9,3,8,7,6,2
505629,2,8,7,1,3,1,1,5,9
505630,6,6,9,8,4,6,6,2,7
505631,6,7,2,9,5,5,5,3,7
505632,7,7,2,5,2,6,6,8,2
505633,4,6,3,3,6,9,8,4,3
505634,2,1,1,2,1,9,7,6,5
505635,2,4,1,8,1,1,3,5,9
505636,1,1,4,8,8,8,4,6,4
505637,8,5,3,4,6,2,7,3,7
505638,7,1,2,3,6,7,5,4,2
505639,9,3,2,4,5,7,5,2,6
505640,2,4,8,2,9,4,1,6,5
505641,6,4,2,2,1,7,4,8,2
505642,8,3,9,5,5,5,1,5,3
505643,7,7,7,9,3,6,5,2,8
505644,2,9,8,7,3,7,4,3,6
505645,9,8,4,7,1,8,5,7,9
505646,1,6,5,5,4,4,4,6,2
505647,8,7,3,1,3,3,6,7,7
505648,7,9,8,7,5,6,3,3,2
505649,6,7,2,1,7,3,8,7,5
505650,1,6,5,1,1,8,7,2,3
505651,2,2,7,7,9,7,4,6,4
505652,4,1,4,4,4,7,3,4,7
505653,3,8,2,2,9,8,4,7,4
505654,3,7,5,6,9,2,3,2,8
505655,1,2,3,7,2,2,8,5,4
505656,2,6,8,2,4,7,8,3,4
505657,2,1,1,5,5,1,3,8,3
505658,2,4,4,3,4,1,7,2,6
505659,4,3,3,8,4,1,5,2,6
505660,4,4,9,7,6,4,2,6,4
505661,2,9,5,2,5,4,9,9,6
505662,5,7,4,4,7,2,5,5,2
505663,9,2,5,2,7,9,1,7,1
505664,5,8,4,3,9,1,1,7,7
505665,5,5,8,5,9,4,2,3,6
505666,6,2,5,3,7,9,8,1,7
505667,8,6,6,5,9,6,7,9,6
505668,2,1,4,2,4,9,7,9,9
505669,3,4,4,7,1,5,7,9,1
505670,5,2,3,2,7,7,7,4,1
505671,8,9,2,6,9,8,1,3,1
505672,9,2,1,1,9,4,5,9,6
505673,6,4,6,5,6,6,9,4,8
505674,9,4,2,5,2,9,2,1,3
505675,5,8,1,6,3,9,4,8,6
505676,5,6,4,2,6,4,2,9,3
505677,6,3,5,7,4,7,1,5,7
505678,2,7,3,3,4,7,9,8,6
505679,6,8,3,7,2,8,7,9,6
505680,8,9,8,8,7,8,5,6,3
505681,6,9,9,4,1,3,7,5,2
505682,2,2,4,6,4,2,7,8,9
505683,3,7,4,9,9,9,2,1,1
505684,8,5,1,7,1,2,9,1,2
505685,8,5,1,1,1,5,8,7,3
505686,1,6,5,3,6,2,5,2,2
505687,6,6,7,6,9,9,3,2,4
505688,3,7,2,6,8,8,3,6,4
505689,7,5,7,6,4,4,4,4,9
505690,1,6,1,7,6,3,9,8,4
505691,1,9,5,2,7,4,1,4,4
505692,5,7,8,4,3,4,2,1,3
505693,9,6,5,2,1,9,4,6,5
505694,4,9,9,3,5,7,2,1,5
505695,3,1,7,6,9,1,6,4,3
505696,3,9,5,5,4,1,2,9,5
505697,2,5,1,6,1,2,7,7,3
505698,2,8,7,4,1,6,5,9,4
505699,6,4,1,7,2,7,1,3,6
505700,3,3,2,5,1,7,7,5,7
505701,5,8,4,3,8,1,5,8,7
505702,7,5,5,3,7,5,8,4,4
505703,3,8,4,5,8,7,3,9,8
505704,5,6,7,7,8,6,7,6,6
505705,6,2,1,2,8,9,7,6,6
505706,6,2,1,7,7,9,6,2,9
505707,5,2,7,8,1,3,9,7,6
505708,7,3,9,4,2,6,7,3,2
505709,1,6,7,1,8,7,8,4,7
505710,7,3,9,5,7,4,3,7,3
505711,3,4,7,1,8,5,7,8,8
505712,8,3,6,3,6,6,3,9,5
505713,9,5,4,4,8,7,2,1,2
505714,7,9,9,1,4,6,1,1,8
505715,7,8,4,7,9,9,1,6,3
505716,3,1,8,9,1,7,7,4,9
505717,8,8,5,1,1,5,3,5,1
505718,6,6,5,1,3,4,5,8,8
505719,3,1,7,9,5,5,2,8,6
505720,1,4,5,3,6,3,3,7,8
505721,6,5,6,1,9,5,8,3,1
505722,3,2,1,2,3,2,3,8,7
505723,3,5,6,8,2,3,9,7,6
505724,1,6,9,6,2,2,2,7,6
505725,1,9,7,7,6,9,9,5,9
505726,3,1,3,7,5,2,1,3,3
505727,8,5,5,8,9,2,6,8,9
505728,2,4,9,9,8,8,8,5,4
505729,8,2,8,5,2,2,3,7,2
505730,4,3,8,7,5,2,4,8,4
505731,6,1,6,8,6,3,5,3,8
505732,8,6,4,8,2,6,5,3,1
505733,8,9,9,8,6,2,9,1,9
505734,6,3,9,2,2,8,6,6,6
505735,6,1,3,6,6,4,3,6,5
505736,7,3,1,3,6,1,3,4,9
505737,8,4,8,6,7,7,7,6,6
505738,7,7,2,7,7,2,5,3,5
505739,2,2,6,6,8,8,4,8,2
505740,3,7,6,7,9,5,3,2,8
505741,3,9,8,3,4,3,3,8,7
505742,3,8,2,8,1,4,2,8,1
505743,6,9,2,7,1,5,3,7,2
505744,5,7,8,7,9,7,2,1,8
505745,3,3,5,4,4,4,3,8,5
505746,4,2,7,7,4,1,5,7,8
505747,5,9,5,6,5,1,6,6,9
505748,9,6,4,2,9,6,4,4,2
505749,3,6,9,2,7,7,3,8,2
505750,5,2,6,3,2,5,9,2,5
505751,4,5,4,4,4,8,5,8,7
505752,4,9,1,7,7,9,3,7,5
505753,2,1,4,4,9,3,7,7,4
505754,5,3,9,9,9,7,5,7,9
505755,1,9,8,8,2,8,6,6,9
505756,9,5,9,5,8,9,1,9,2
505757,2,4,1,9,5,5,9,7,8
505758,7,9,9,3,6,7,5,7,3
505759,7,5,8,2,3,6,7,4,5
505760,3,7,3,7,1,8,4,7,8
505761,9,6,9,1,5,5,6,9,6
505762,8,6,6,9,5,5,2,3,3
505763,2,5,4,6,4,8,2,8,7
505764,5,5,2,7,1,3,2,7,5
505765,8,1,2,2,9,6,5,2,6
505766,4,2,5,7,4,6,4,9,8
505767,5,2,4,9,6,6,7,9,8
505768,8,3,6,1,1,5,2,8,4
505769,8,4,5,7,7,5,1,1,1
505770,2,1,1,6,8,7,6,1,6
505771,3,4,1,3,7,9,3,4,6
505772,8,2,1,8,7,4,3,3,6
505773,6,1,6,5,5,2,1,2,4
505774,1,2,8,8,8,4,3,8,3
505775,2,6,6,7,9,8,6,6,4
505776,8,2,3,4,2,6,8,3,8
505777,4,5,1,2,7,8,9,2,5
505778,7,3,7,1,8,5,2,2,8
505779,6,4,7,6,2,5,3,6,4
505780,3,1,4,8,8,7,8,9,8
505781,5,1,1,5,3,9,7,1,4
505782,6,2,3,5,6,2,2,7,1
505783,7,1,1,1,4,7,6,8,1
505784,1,8,7,5,1,3,3,6,1
505785,7,8,5,3,5,9,7,3,2
505786,6,8,1,2,2,2,5,1,5
505787,9,8,8,8,5,5,6,1,1
505788,4,5,5,6,7,2,8,1,2
505789,1,1,7,1,5,7,9,3,4
505790,5,3,8,6,4,9,9,1,5
505791,2,6,3,7,3,2,4,4,8
505792,2,5,9,6,7,8,6,2,8
505793,5,7,4,6,6,7,6,2,4
505794,8,8,6,8,7,4,5,4,6
505795,9,7,8,7,7,4,7,3,4
505796,5,9,7,2,9,9,8,8,2
505797,2,3,5,4,2,6,6,5,7
505798,4,7,6,5,5,4,6,6,8
505799,2,9,6,6,2,2,6,4,2
505800,5,3,1,6,5,4,6,9,3
505801,5,5,6,2,3,5,3,1,9
505802,8,7,8,7,4,4,7,9,2
505803,4,8,1,7,6,6,4,1,7
505804,6,8,2,6,2,9,7,1,5
505805,8,5,6,9,8,8,9,9,9
505806,9,9,4,8,4,6,5,4,3
505807,3,5,3,5,1,5,9,8,3
505808,8,3,7,2,3,1,8,1,8
505809,9,1,9,2,7,8,7,5,5
505810,5,6,4,5,2,9,8,1,2
505811,5,5,4,5,1,7,6,6,4
505812,6,7,8,7,4,7,1,8,8
505813,9,7,5,4,6,2,9,4,6
505814,3,1,4,2,1,3,1,5,5
505815,8,4,1,3,4,1,6,6,6
505816,8,9,9,5,1,7,2,6,5
505817,3,3,6,6,1,5,8,8,6
505818,8,2,4,7,7,9,2,9,6
505819,5,9,8,8,5,3,5,3,8
505820,2,1,9,3,1,9,4,7,9
505821,6,8,3,7,7,4,3,5,9
505822,9,6,3,8,8,2,8,5,1
505823,9,4,7,5,2,7,3,7,4
505824,2,4,2,6,3,2,8,4,1
505825,8,5,2,2,1,4,1,7,7
505826,4,4,5,3,5,8,8,2,8
505827,6,5,7,1,3,8,5,4,6
505828,1,5,2,5,8,4,4,3,8
505829,1,1,9,7,3,3,5,8,7
505830,1,8,3,9,6,5,4,5,1
505831,8,3,6,9,1,3,6,5,2
505832,3,2,5,3,2,3,3,9,9
505833,6,6,7,2,4,6,1,2,9
505834,7,6,9,1,1,6,2,7,4
505835,6,9,3,4,3,9,3,9,5
505836,4,8,6,4,5,3,3,7,6
505837,2,7,8,2,9,7,4,5,2
505838,2,6,8,6,6,5,7,6,1
505839,1,7,6,8,9,4,1,4,1
505840,5,7,8,9,4,8,7,4,7
505841,7,6,2,7,6,3,7,6,3
505842,8,6,3,8,9,2,2,7,1
505843,2,9,2,2,9,5,1,8,3
505844,7,3,5,4,4,3,4,4,3
505845,4,4,5,2,4,2,1,7,9
505846,8,6,4,7,8,1,3,1,9
505847,2,4,9,6,5,7,8,9,1
505848,1,2,8,9,9,1,8,4,7
505849,8,6,7,5,4,9,4,9,7
505850,5,6,4,9,5,6,8,4,9
505851,8,5,8,5,8,3,8,4,4
505852,3,4,1,5,3,7,3,8,3
505853,8,2,6,3,5,2,9,6,3
505854,2,6,9,6,2,3,5,8,7
505855,3,8,2,2,6,3,7,2,2
505856,4,9,9,9,1,8,8,6,9
505857,6,5,5,4,6,6,5,7,1
505858,2,2,9,9,4,8,7,6,8
505859,3,7,4,3,4,1,6,7,1
505860,1,7,4,7,9,8,5,2,9
505861,6,5,3,5,6,4,4,1,8
505862,9,5,2,3,4,9,8,6,8
505863,6,2,7,8,5,7,8,8,9
505864,5,9,6,9,6,5,4,1,9
505865,8,5,3,1,8,2,7,5,3
505866,5,9,9,3,5,6,8,8,4
505867,8,7,4,9,9,9,5,3,5
505868,6,7,7,5,8,4,9,6,7
505869,1,5,2,4,1,2,4,3,2
505870,6,6,8,7,3,4,9,8,8
505871,3,5,2,6,3,4,4,2,8
505872,7,8,8,6,7,7,5,2,4
505873,4,3,5,1,7,1,5,3,3
505874,6,6,7,9,8,2,9,7,3
505875,3,3,6,9,6,2,9,8,5
505876,6,8,3,4,6,6,7,4,9
505877,6,3,5,5,5,4,4,8,2
505878,9,6,4,6,7,1,4,3,4
505879,4,8,5,6,8,2,7,3,1
505880,3,3,2,4,1,5,9,1,8
505881,4,1,5,8,1,6,8,2,7
505882,4,3,7,2,4,4,7,4,2
505883,6,8,5,9,4,8,1,1,9
505884,3,9,5,7,6,7,1,7,3
505885,1,2,9,6,2,3,2,3,5
505886,4,2,4,3,4,2,6,9,6
505887,1,7,6,5,7,6,6,7,5
505888,4,7,1,1,8,3,8,1,6
505889,2,7,4,5,6,1,3,2,2
505890,5,4,8,2,3,2,2,6,5
505891,3,6,3,3,5,2,7,1,8
505892,8,2,3,9,8,5,7,1,5
505893,3,9,2,9,9,6,5,3,9
505894,5,2,3,9,8,8,3,9,5
505895,8,2,3,6,6,1,5,3,1
505896,3,5,7,1,7,3,6,8,8
505897,2,2,4,4,6,5,6,4,4
505898,6,2,5,8,3,3,5,4,8
505899,8,1,9,3,7,3,8,1,1
505900,2,4,7,9,7,9,8,3,1
505901,1,9,1,5,7,3,7,3,9
505902,3,8,4,3,3,2,1,3,7
505903,1,6,9,6,2,4,7,4,4
505904,1,7,9,9,7,1,4,7,3
505905,8,2,8,3,9,3,2,2,3
505906,7,8,2,4,2,8,4,1,6
505907,3,1,8,9,7,1,7,5,7
505908,2,6,2,2,4,8,3,9,3
505909,8,7,3,8,4,7,3,4,6
505910,6,3,2,8,3,1,7,5,9
505911,5,2,5,1,3,3,6,4,9
505912,7,5,2,5,6,9,2,3,5
505913,4,4,8,3,1,2,1,8,2
505914,3,7,5,7,1,7,3,8,2
505915,2,2,3,1,5,4,1,2,9
505916,5,9,1,6,6,6,9,8,1
505917,9,6,4,2,3,4,9,8,8
505918,3,9,3,1,6,3,7,8,9
505919,6,3,9,3,1,4,9,5,2
505920,3,8,7,6,6,6,6,9,7
505921,2,4,5,5,9,1,1,3,4
505922,5,2,3,6,8,8,6,1,3
505923,4,3,9,8,6,2,1,1,1
505924,6,8,6,8,5,2,2,1,9
505925,2,5,4,1,9,3,8,6,9
505926,7,8,7,4,3,5,1,9,7
505927,8,9,1,5,9,1,7,1,9
505928,6,5,2,7,5,4,3,1,1
505929,6,8,2,7,2,3,5,7,2
505930,1,7,1,2,9,1,3,5,6
505931,9,2,9,2,3,9,8,5,3
505932,7,2,4,5,6,1,6,3,2
505933,7,5,8,1,2,5,2,3,6
505934,5,8,3,2,8,9,8,1,7
505935,6,9,4,1,4,7,1,4,9
505936,2,5,2,1,4,1,9,9,2
505937,7,9,3,9,5,8,5,4,7
505938,5,1,3,4,2,7,4,5,8
505939,1,5,2,2,6,3,8,1,5
505940,7,1,4,1,3,2,9,4,3
505941,3,4,6,4,9,2,5,9,1
505942,3,8,8,2,4,2,9,9,8
505943,3,4,4,8,4,3,8,3,7
505944,8,5,9,6,7,7,9,3,4
505945,9,6,4,7,1,7,9,3,4
505946,3,6,7,5,4,5,9,9,9
505947,1,1,5,2,5,6,5,1,8
505948,9,3,4,1,7,1,3,2,8
505949,1,9,2,7,6,2,9,1,6
505950,4,6,5,6,6,2,7,4,1
505951,5,6,6,5,1,2,3,6,1
505952,5,4,2,1,3,6,3,3,1
505953,8,6,9,7,8,2,3,1,3
505954,3,1,9,8,2,5,4,7,9
505955,4,4,3,1,2,7,1,8,9
505956,6,8,5,4,8,9,6,4,6
505957,6,2,6,5,7,1,1,5,8
505958,6,5,6,3,8,8,3,9,4
505959,6,3,4,2,9,7,9,2,7
505960,4,2,5,4,3,7,3,1,8
505961,3,9,9,8,3,5,4,1,1
505962,5,4,3,8,5,8,6,1,2
505963,1,6,3,3,3,2,7,6,7
505964,1,6,9,6,3,7,5,8,9
505965,2,7,1,8,7,3,2,9,2
505966,2,6,3,7,4,6,2,7,3
505967,8,6,9,5,1,2,6,5,4
505968,2,2,1,1,8,4,3,8,3
505969,4,5,3,6,9,1,5,5,3
505970,3,2,7,6,7,1,8,4,4
505971,6,9,5,6,9,6,7,9,6
505972,2,3,7,6,3,8,6,6,5
505973,1,6,8,5,5,4,7,4,9
505974,8,3,3,1,8,3,7,8,6
505975,6,6,8,9,4,4,8,8,7
505976,9,2,7,8,4,7,1,4,2
505977,2,6,6,1,5,4,5,7,7
505978,4,2,9,2,5,9,6,3,3
505979,7,9,6,1,2,8,1,4,7
505980,6,4,1,3,7,8,5,2,7
505981,1,9,2,6,9,9,7,5,8
505982,7,7,5,9,9,4,9,2,9
505983,1,4,3,2,5,8,9,2,1
505984,4,7,2,3,8,9,3,6,5
505985,3,4,8,9,2,3,6,2,7
505986,2,5,9,7,8,9,7,8,6
505987,5,2,7,6,6,6,4,5,4
505988,2,4,9,1,3,2,8,8,4
505989,6,1,5,4,4,6,7,3,9
505990,8,7,4,3,4,9,7,9,3
505991,7,2,2,4,3,2,4,6,2
505992,5,7,1,4,4,5,1,7,5
505993,7,3,5,8,9,8,9,7,2
505994,5,8,4,9,7,4,6,4,9
505995,8,5,7,9,6,9,9,1,1
505996,6,7,2,8,7,4,5,2,3
505997,4,3,3,2,7,8,3,4,5
505998,3,5,5,2,1,9,7,8,3
505999,8,7,3,2,3,7,8,6,1
506000,4,7,9,1,6,3,1,9,3
506001,1,4,7,8,1,2,1,1,6
506002,2,6,7,1,2,5,3,5,1
506003,1,9,4,5,6,4,9,7,3
506004,1,7,5,4,4,6,8,8,3
506005,4,2,1,2,3,5,3,7,4
506006,3,6,6,3,9,2,8,9,4
506007,8,2,1,5,3,7,3,1,1
506008,4,6,1,4,5,3,7,1,9
506009,6,2,1,4,3,9,5,8,3
506010,8,9,8,4,2,5,7,6,7
506011,7,7,1,8,1,5,5,3,6
506012,9,1,7,9,1,9,6,1,4
506013,2,4,9,5,8,3,3,9,2
506014,7,2,3,9,6,2,3,6,5
506015,6,5,4,8,6,4,2,5,6
506016,3,7,2,8,7,3,1,1,8
506017,2,7,9,9,2,9,8,6,8
506018,9,8,6,9,1,2,3,9,8
506019,1,5,9,6,1,6,5,1,5
506020,2,5,6,3,2,7,9,2,6
506021,1,2,4,1,9,5,5,9,1
506022,3,4,7,4,5,4,4,3,4
506023,5,6,1,9,5,1,6,6,9
506024,2,9,4,7,9,5,8,4,1
506025,8,8,8,7,2,3,5,7,9
506026,9,2,7,3,8,1,5,6,7
506027,8,2,2,8,6,5,8,6,9
506028,6,4,8,4,8,9,1,5,1
506029,3,6,3,8,4,7,2,6,9
506030,6,1,4,8,9,3,8,8,7
506031,5,2,5,3,4,3,2,1,3
506032,4,6,5,3,5,5,7,3,3
506033,7,3,8,6,5,6,2,6,3
506034,8,7,6,6,3,2,2,3,7
506035,4,5,3,1,3,7,7,4,6
506036,2,6,3,8,2,7,4,6,5
506037,2,8,7,5,4,2,8,1,6
506038,7,2,2,6,9,3,4,5,4
506039,8,7,8,4,6,8,3,1,4
506040,6,5,8,2,3,4,4,8,8
506041,8,3,1,5,7,9,5,1,9
506042,2,9,2,8,5,6,6,5,6
506043,7,5,2,1,8,7,2,1,1
506044,3,8,4,6,3,4,9,4,7
506045,2,8,9,2,3,4,1,1,1
506046,9,6,4,4,6,9,7,5,5
506047,2,3,5,9,2,5,3,7,9
506048,5,4,3,6,5,7,1,9,2
506049,4,7,5,2,9,8,2,4,6
506050,2,8,8,6,8,2,4,8,2
506051,9,6,2,4,2,3,1,1,2
506052,8,6,4,2,5,9,5,8,4
506053,9,8,3,2,4,1,3,6,8
506054,3,6,2,4,5,2,1,6,8
506055,1,4,8,9,3,5,4,6,9
506056,8,2,5,8,6,8,5,3,5
506057,7,1,9,5,5,5,4,9,9
506058,8,9,5,8,9,9,3,2,2
506059,7,6,1,2,5,3,9,5,4
506060,5,1,3,6,5,6,2,6,5
506061,6,1,1,7,8,3,7,9,5
506062,6,7,7,1,7,9,4,9,2
506063,6,6,2,9,8,5,2,5,3
506064,4,9,9,7,2,2,5,6,8
506065,6,4,3,6,5,4,5,5,7
506066,3,8,6,7,4,4,7,7,1
506067,4,2,1,3,4,7,6,9,5
506068,1,8,2,2,8,5,9,2,9
506069,3,9,1,1,9,1,7,4,5
506070,6,2,6,7,6,1,5,7,6
506071,9,6,8,1,4,4,2,2,7
506072,8,1,2,4,4,1,6,3,6
506073,9,2,9,7,9,2,5,4,3
506074,4,6,2,6,6,4,4,4,9
506075,7,2,9,9,5,7,6,9,6
506076,1,8,8,7,3,6,1,6,1
506077,7,4,8,4,1,5,8,7,4
506078,1,3,4,3,5,7,5,1,3
506079,3,3,8,5,4,1,7,2,8
506080,9,8,6,3,6,1,6,8,7
506081,2,7,1,7,6,7,6,4,2
506082,9,7,3,1,1,6,2,2,4
506083,3,6,6,2,1,2,1,3,8
506084,5,3,5,5,7,3,5,2,1
506085,2,8,1,6,4,9,4,5,1
506086,8,3,4,3,4,9,2,1,3
506087,4,4,2,7,1,4,6,3,2
506088,2,1,6,4,6,1,3,4,7
506089,5,1,1,4,1,4,3,6,3
506090,6,6,9,3,7,9,7,7,1
506091,3,6,9,8,5,3,6,3,4
506092,1,5,9,3,8,6,1,9,1
506093,9,7,5,3,5,1,4,6,6
506094,4,8,4,9,4,7,4,1,6
506095,4,8,6,3,6,3,9,1,8
506096,7,2,6,8,8,2,2,8,3
506097,6,4,8,8,7,7,2,3,2
506098,8,3,4,2,9,3,8,7,8
506099,6,5,1,8,8,4,3,2,9
506100,6,9,7,5,5,3,4,4,8
506101,4,4,2,1,5,1,8,7,6
506102,5,1,5,7,9,7,4,2,1
506103,8,6,7,5,7,3,7,7,9
506104,7,7,1,6,4,4,8,3,9
506105,4,6,9,6,2,9,5,2,8
506106,7,7,4,4,7,7,1,2,3
506107,7,4,3,3,5,8,5,1,7
506108,1,9,6,3,2,1,5,7,1
506109,9,6,4,4,4,6,1,4,4
506110,4,1,2,3,1,5,2,7,9
506111,6,3,6,1,5,8,4,7,1
506112,2,3,5,1,4,6,8,2,8
506113,4,8,5,5,1,3,7,9,9
506114,6,5,5,4,5,3,7,2,6
506115,3,2,2,3,4,2,8,9,9
506116,1,4,4,6,6,9,5,6,7
506117,5,7,1,2,4,9,3,5,8
506118,2,1,1,4,4,9,2,5,2
506119,9,1,6,2,9,1,9,9,2
506120,6,8,9,7,6,9,8,7,6
506121,1,7,1,1,5,4,1,4,3
506122,9,2,5,9,1,8,4,1,1
506123,5,4,2,2,8,9,2,4,7
506124,3,2,1,5,8,2,6,5,7
506125,7,1,2,3,3,3,3,3,7
506126,8,8,7,7,9,5,4,1,7
506127,6,4,2,4,1,8,8,7,4
506128,9,4,1,1,9,7,1,9,2
506129,8,5,6,1,8,1,1,4,8
506130,3,6,2,6,8,3,6,9,4
506131,5,5,2,8,2,6,9,4,4
506132,3,7,5,2,3,7,8,3,8
506133,8,2,9,6,4,5,4,8,4
506134,5,7,2,3,7,8,2,2,1
506135,4,6,3,4,8,8,2,4,5
506136,7,3,1,2,5,2,5,7,2
506137,9,1,9,5,8,5,4,4,9
506138,9,7,7,2,3,1,3,6,6
506139,9,8,9,5,7,2,6,3,7
506140,4,7,1,1,8,9,2,7,3
506141,8,1,6,9,8,5,1,2,6
506142,1,3,9,6,9,3,1,2,8
506143,8,9,6,3,1,6,2,9,4
506144,4,3,9,7,7,8,4,2,1
506145,8,7,4,5,6,6,1,8,5
506146,3,7,5,8,2,9,1,4,2
506147,5,5,3,1,6,2,1,3,2
506148,2,6,9,7,9,3,8,2,2
506149,2,1,3,3,5,9,7,7,5
506150,1,3,1,3,1,3,2,1,8
506151,6,4,5,2,6,9,1,3,4
506152,8,5,2,9,3,7,8,9,2
506153,5,8,9,3,7,5,6,9,4
506154,1,6,1,8,4,1,9,6,7
506155,3,5,4,8,7,7,2,1,8
506156,1,6,2,7,5,3,9,4,8
506157,6,8,4,9,2,3,1,7,6
506158,6,4,9,1,8,4,7,2,5
506159,3,6,5,2,8,6,7,4,3
506160,2,9,5,6,6,5,5,2,5
506161,8,7,5,6,3,7,7,2,4
506162,1,2,2,3,4,1,8,6,5
506163,4,1,7,3,9,9,6,5,6
506164,1,1,2,4,7,4,4,2,2
506165,6,3,6,7,3,9,2,3,2
506166,3,2,9,4,9,3,3,7,8
506167,4,6,3,5,5,2,2,1,8
506168,6,9,2,7,9,8,7,6,5
506169,9,9,7,2,1,6,2,2,3
506170,9,2,8,7,9,1,2,8,9
506171,4,3,5,9,1,2,4,4,6
506172,7,8,4,5,6,1,1,2,9
506173,7,9,7,1,8,9,4,5,2
506174,2,8,5,1,9,4,2,5,9
506175,3,3,7,9,6,7,3,5,5
506176,2,3,9,2,7,4,1,3,5
506177,3,7,5,4,5,6,5,1,6
506178,5,8,5,7,5,2,1,5,1
506179,1,7,7,5,2,2,7,5,5
506180,7,4,5,2,8,5,1,6,7
506181,1,4,5,1,8,1,4,5,4
506182,8,6,3,1,8,4,9,3,9
506183,5,9,6,3,5,3,4,4,9
506184,9,2,5,6,3,3,3,2,7
506185,2,8,2,7,9,9,7,5,3
506186,2,8,9,1,4,3,1,6,8
506187,4,3,7,8,4,7,1,6,7
506188,9,4,3,8,6,6,2,5,4
506189,9,1,6,8,3,5,9,4,6
506190,4,1,3,5,4,3,2,7,1
506191,4,4,2,5,5,2,7,3,5
506192,8,5,8,4,8,4,9,9,9
506193,3,6,6,6,9,5,1,5,4
506194,7,1,7,6,7,7,4,5,1
506195,3,6,4,1,1,4,5,3,1
506196,3,8,4,7,8,1,7,1,7
506197,8,5,2,4,9,4,7,8,2
506198,9,2,9,1,3,8,3,7,2
506199,9,1,6,4,7,1,6,2,9
506200,1,5,9,7,8,3,7,7,7
506201,6,7,1,3,8,6,8,8,4
506202,1,5,3,2,6,9,3,6,8
506203,5,1,2,4,5,3,7,1,6
506204,1,8,8,3,9,2,8,3,5
506205,4,7,2,1,8,5,1,3,7
506206,7,9,8,1,5,3,6,5,3
506207,3,2,2,7,8,2,2,6,4
506208,9,8,1,1,1,3,5,3,2
506209,3,2,9,6,5,4,4,7,3
506210,5,7,4,9,2,3,1,1,7
506211,1,8,4,6,2,1,2,7,5
